StartDate,EndDate,Progress,ResponseId,consent,favor_use,preprint_cred1_1,preprint_cred1_2,preprint_cred1_3,preprint_cred1_4,preprint_cred1_5,preprint_cred2_1,preprint_cred2_2,preprint_cred2_3,preprint_cred2_4,preprint_cred3_1,preprint_cred3_2,preprint_cred3_3,preprint_cred4_1,preprint_cred4_2,preprint_cred4_3,preprint_cred4_4,preprint_cred5_1,preprint_cred5_2,preprint_cred5_3,services_cred1_1,services_cred1_2,services_cred1_3,services_cred1_4,service_cred2_1,service_cred2_2,service_cred2_3,service_cred2_4,service_cred3_1,service_cred3_2,service_cred3_3,service_cred3_4,service_cred3_5,service_credible4_1,service_credible4_2,service_credible4_3,service_credible4_4,service_credible4_5,position_7_TEXT,age,discipline_specific,discipline_other,how_heard,familiar,preprints_submitted,preprints_used,position,discipline,country,continent,HDI_2017,hdi_level,bepress_tier3,bepress_tier2,bepress_tier1,discipline_collapsed,acad_career_stage
4/9/19 21:03,4/9/19 21:07,46,R_3ez9ODEVIpmGVbZ,1,1,2,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not familiar at all,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 21:05,4/9/19 21:10,68,R_2zCk6qvxZVAeg7H,1,0,1,1,3,3,2,3,4,2,4,3,3,3,2,2,1,1,2,2,2,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very familiar,No,"Yes, many times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 21:11,4/9/19 21:12,18,R_3EoHtSduTzv1r2I,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 21:12,4/9/19 21:13,11,R_2QAofZagd7uTOu2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 21:18,4/9/19 21:19,32,R_1KlHvRH9qKxbxSu,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slightly familiar,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 21:17,4/9/19 21:20,57,R_TinuFLm1zRMOHM5,1,3,1,5,1,5,1,5,1,1,3,1,1,1,3,3,3,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Extremely familiar,"Yes, many times","Yes, many times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 21:22,4/9/19 21:26,46,R_rjxl3dTfxhl6phv,1,0,4,4,4,4,5,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not familiar at all,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 21:29,4/9/19 21:29,11,R_x59UQJjdmAg7pE5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 21:04,4/9/19 21:30,11,R_1PT0MMKzYsmXWfN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 21:28,4/9/19 21:31,46,R_3dHcL1RSnMz0LrC,1,0,2,2,2,3,3,2,2,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slightly familiar,No,"Yes, once",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 21:31,4/9/19 21:33,32,R_1EXTpTOR0C2QXQk,1,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderately familiar,No,"Yes, a few times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 21:08,4/9/19 21:40,46,R_1q4CubhUDW2WkmO,1,-2,5,5,5,1,3,1,5,5,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not familiar at all,"Yes, once",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 21:51,4/9/19 21:54,32,R_1oAy8yqeBTQ06YR,1,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slightly familiar,No,"Yes, a few times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 21:40,4/9/19 21:57,11,R_10DjfOYWnRFEWRS,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 22:04,4/9/19 22:04,18,R_bO9NxpHbBhaHGAp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/16/19 21:49,4/16/19 22:07,100,R_1LbrY4NjcjWfDFm,1,1,4,3,5,5,4,5,5,3,3,4,5,3,5,5,4,5,4,5,4,3,1,3,3,0,2,3,3,2,3,-1,1,1,2,-1,-1,2,2,NA,29,neuroscience,NA,department email,Very familiar,No,"Yes, a few times",Graduate Student,Biology,United States of America,North America,0.924,very high,NA,Neuroscience and Neurobiology,Life Sciences,Life Sciences (Biology),Grad Student
4/9/19 15:21,4/9/19 22:17,46,R_uwXcPpanRTOVksh,1,3,2,2,2,3,2,3,4,4,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very familiar,"Yes, many times","Yes, many times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 22:27,4/9/19 22:28,11,R_5bu85N5kYm7odpL,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 22:37,4/9/19 22:39,18,R_p3G0K9wGrSQQYZb,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 22:54,4/9/19 22:55,11,R_1dphsihg1K7Fqa1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 22:55,4/9/19 22:55,18,R_BQAX1AjIbi6dGdr,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 22:59,4/9/19 22:59,18,R_bNGdsLJPNEmFZrb,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 23:12,4/9/19 23:13,18,R_10paMKUaXrm6ux3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 21:58,4/9/19 23:29,18,R_rr655RC1bvsClFL,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 23:34,4/9/19 23:45,75,R_1eEuoRn5uEUGPEA,1,2,2,4,5,3,4,2,4,5,5,3,4,2,3,3,3,3,4,4,4,1,1,2,1,1,2,3,3,1,2,1,3,1,2,0,1,-1,1,NA,NA,NA,NA,NA,Very familiar,No,"Yes, a few times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 0:10,4/10/19 0:10,18,R_12Pz0evYbJVTSTO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 0:12,4/10/19 0:13,32,R_pGGzpsah76Vjfrz,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 0:13,4/10/19 0:15,11,R_2pMow5kwNXWhm7g,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 23:56,4/10/19 0:28,89,R_sMg86VXymlZIkA9,1,3,4,3,5,4,5,3,2,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very familiar,"Yes, many times","Yes, many times",NA,NA,Afghanistan,Asia,0.498,low,NA,NA,NA,NA,NA
4/10/19 0:30,4/10/19 0:30,18,R_3hxUP5pKx1rurse,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 1:01,4/10/19 1:05,32,R_vNVtKAWK0aLfsQx,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slightly familiar,Not sure,"Yes, many times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 1:04,4/10/19 1:09,18,R_123kKvXRCh6Aios,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/19 15:12,4/10/19 1:11,57,R_CdGbEltGPRxrpzH,1,1,3,4,4,4,5,4,3,3,3,1,1,1,4,4,4,4,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very familiar,"Yes, many times","Yes, a few times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 1:13,4/10/19 1:17,46,R_2saoYHOfyKtDTPR,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderately familiar,"Yes, once","Yes, a few times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 1:20,4/10/19 1:21,18,R_2wNWYe1IPC4zQvb,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 1:29,4/10/19 1:35,18,R_2sdRvsvU69mVOxi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 1:35,4/10/19 1:35,18,R_2WBk6dUjyqWMFkg,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 1:41,4/10/19 1:42,18,R_3oU5CeKtome8vyr,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 1:42,4/10/19 1:43,11,R_Cdn1miOtUs5ATdL,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 1:52,4/10/19 1:53,11,R_3qpNau9tpfWHiFv,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 1:14,4/10/19 2:15,11,R_22ltOBlghk77VEX,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:22,4/10/19 2:24,11,R_2Bg1Q3s9xSznU0B,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:22,4/10/19 2:24,54,R_30r9AzoR5TNiV7Q,1,-1,2,3,2,3,3,3,NA,4,3,2,2,2,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very familiar,"Yes, a few times","Yes, a few times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:24,4/10/19 2:24,11,R_1FwyJt4NPkoYNTU,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:26,4/10/19 2:27,11,R_2e2R6VqDFCbkAnW,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:40,4/10/19 2:42,43,R_9TWgT6g2f9rXB1n,1,0,2,4,4,5,4,3,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Extremely familiar,No,"Yes, many times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:38,4/10/19 2:42,18,R_1IbiRGkYUoGeOAw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:41,4/10/19 2:42,18,R_3qOlCisZ4x2Zkdk,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:44,4/10/19 2:44,18,R_3rFWwUmge9n5lzU,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:36,4/10/19 2:49,32,R_1N3AkJdZ7EtPjiH,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Extremely familiar,No,"Yes, a few times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:48,4/10/19 2:50,32,R_3VhMxCXbMCLW2yZ,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slightly familiar,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:53,4/10/19 2:53,18,R_22Wl1V4tOANUTnK,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:52,4/10/19 2:53,18,R_10MGQkH1OVklxlo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:53,4/10/19 2:55,46,R_3QFe8sTogtOd2Ex,1,3,3,3,4,2,3,3,3,2,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderately familiar,No,"Yes, many times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:56,4/10/19 2:57,18,R_29aICyDOpIdDfug,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:55,4/10/19 2:57,46,R_1li6gUdjG6W9i3B,1,0,4,3,4,4,4,2,2,2,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very familiar,No,"Yes, many times",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:26,4/10/19 2:58,11,R_3q7E2pa98LYZYWO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:53,4/10/19 3:00,68,R_3KYDrUpxDI80Ipb,1,0,2,2,2,2,3,3,5,4,4,3,4,4,4,4,4,3,3,5,4,1,2,3,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not familiar at all,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/19 2:59,4/10/19 3:04,11,R_p5hhZrmLLgxTvSV,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/19 3:03,4/17/19 3:09,100,R_3M6afcJ83W4Gbs0,1,3,2,3,4,3,5,4,2,2,3,3,3,2,5,5,5,5,5,5,5,0,1,3,0,1,2,0,0,0,0,0,0,0,0,0,-1,1,0,NA,37,NA,NA,osf,Very familiar,"Yes, many times","Yes, many times","Assistant Professor, or equivalent",Law,Australia,Oceania,0.9390000000000001,very high,NA,NA,Law,Other,Assist Prof
4/10/19 3:05,4/10/19 3:09,54,R_vDC5U7sFY6HHIeR,1,-2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not familiar at all,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/19 3:05,4/17/19 3:12,100,R_1ItIePuD7iVPTKh,1,2,4,4,4,4,3,3,4,4,4,1,5,3,5,4,5,3,3,5,4,2,3,2,1,2,2,2,2,3,2,2,2,2,3,-3,-1,1,2,NA,40,oncology,NA,EACR,Very familiar,"Yes, a few times","Yes, a few times",Post doc,Biology,United Kingdom of Great Britain and Northern Ireland,Europe,0.922,very high,Oncology,Medical Specialties,Medicine and Health Sciences,Medicine and Health Sciences,Post doc
4/10/19 3:13,4/10/19 3:15,18,R_pzNfY5DkPzZub3X,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
